type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Cal_Capacity
discharge,[2010.       8.      16.      10.      57.       7.937],4,48,168,537,00537.csv,1.2998734542832147,,,1.3009234990960683
charge,[2010.       8.      16.      12.      56.      14.546],4,48,170,539,00539.csv,,,,1.2693756172894364
discharge,[2010.       8.      16.      16.      33.      48.968],4,48,172,541,00541.csv,1.2691220651743778,,,1.2691853342772401
charge,[2010.       8.      16.      17.      53.      19.203],4,48,173,542,00542.csv,,,,1.2777819673939013
discharge,[2010.       8.      16.      20.      54.      56.609],4,48,174,543,00543.csv,1.2555144634690785,,,1.2545931564298247
charge,[2010.       8.      16.      22.      13.       2.812],4,48,175,544,00544.csv,,,,1.261987833492782
discharge,[2.0100e+03 8.0000e+00 1.7000e+01 1.0000e+00 1.4000e+01 4.2109e+01],4,48,176,545,00545.csv,1.2519876926897657,,,1.250915114726821
charge,[2010    8   17    2   32   20],4,48,177,546,00546.csv,,,,1.2575116146366887
discharge,[2010.       8.      17.       5.      33.      53.718],4,48,178,547,00547.csv,1.2374982003019996,,,1.236618207912458
charge,[2010.       8.      17.       6.      50.      25.203],4,48,179,548,00548.csv,,,,1.244824029257357
discharge,[2010.       8.      17.       9.      52.       5.375],4,48,180,549,00549.csv,1.2231273969878986,,,1.2224425383834088
charge,[2010.       8.      17.      11.      43.      58.265],4,48,182,551,00551.csv,,,,1.2212010477551298
discharge,[2010.       9.       3.      12.      10.      27.156],4,55,0,7314,07314.csv,0.7989997927037011,,,0.8706470751565478
charge,[2010.       9.       3.      13.      31.      57.625],4,55,2,7316,07316.csv,,,,1.703298104230893
discharge,[2010.       9.       3.      17.       8.      51.656],4,55,4,7318,07318.csv,1.319892156462878,,,1.380380755852843
charge,[2010.      9.      3.     17.     57.     17.25],4,55,5,7319,07319.csv,,,,1.4698056827546708
discharge,[2010.       9.       3.      20.      58.      26.281],4,55,6,7320,07320.csv,1.2769832801132017,,,1.3431063762635136
charge,[2010.       9.       3.      21.      46.      44.656],4,55,7,7321,07321.csv,,,,1.3927181847435757
discharge,[2010.       9.       4.       0.      47.      52.687],4,55,8,7322,07322.csv,1.2572591312230865,,,1.310681478819249
charge,[2.0100e+03 9.0000e+00 4.0000e+00 1.0000e+00 3.4000e+01 2.6531e+01],4,55,9,7323,07323.csv,,,,1.3596479367465164
discharge,[2010.      9.      4.      4.     35.     34.64],4,55,10,7324,07324.csv,1.206763751299412,,,1.269001835916955
charge,[2010.       9.       4.       5.      23.      21.515],4,55,11,7325,07325.csv,,,,1.309104153680784
discharge,[2010.       9.       4.       8.      24.      28.609],4,55,12,7326,07326.csv,1.2077322536103197,,,1.2614329527133659
charge,[2.01e+03 9.00e+00 4.00e+00 9.00e+00 4.60e+01 5.46e-01],4,55,14,7328,07328.csv,,,,1.284846273673928
discharge,[2010.       9.       4.      13.      22.      53.125],4,55,16,7330,07330.csv,1.2009614290093835,,,1.2699268461726496
charge,[2010.       9.       4.      14.       6.      24.109],4,55,17,7331,07331.csv,,,,1.3162385596498367
discharge,[2010.       9.       4.      17.       7.      33.062],4,55,18,7332,07332.csv,1.189059086549973,,,1.2446660339933597
charge,[2010.      9.      4.     17.     49.     40.14],4,55,19,7333,07333.csv,,,,1.296913765118145
discharge,[2010.       9.       4.      20.      50.      47.984],4,55,20,7334,07334.csv,1.169708782604433,,,1.2163302422727273
charge,[2010.       9.       4.      21.      37.      22.484],4,55,21,7335,07335.csv,,,,1.251168854512061
discharge,[2010.       9.       5.       0.      38.      30.421],4,55,22,7336,07336.csv,1.1483647194613424,,,1.2166021813098764
charge,[2.0100e+03 9.0000e+00 5.0000e+00 1.0000e+00 2.4000e+01 2.8468e+01],4,55,23,7337,07337.csv,,,,1.2520329660463108
discharge,[2010.       9.       5.       4.      25.      36.515],4,55,24,7338,07338.csv,1.1527726060972296,,,1.208907462839302
charge,[2010.       9.       5.       5.      42.      37.078],4,55,26,7340,07340.csv,,,,1.237993832505532
discharge,[2010.       9.       5.       9.      19.      29.796],4,55,28,7342,07342.csv,1.1318370471727228,,,1.1897169269662922
charge,[2010.       9.       5.      10.       5.      24.687],4,55,29,7343,07343.csv,,,,1.2224395511193575
discharge,[2010.       9.       5.      13.       6.      35.671],4,55,30,7344,07344.csv,1.1326525803383347,,,1.2038923641919965
charge,[2010.       9.       5.      13.      51.      37.406],4,55,31,7345,07345.csv,,,,1.2427053623463207
discharge,[2010.       9.       5.      16.      52.      47.406],4,55,32,7346,07346.csv,1.1160565716574584,,,1.1683531856108984
charge,[2010.       9.       5.      17.      38.       9.718],4,55,33,7347,07347.csv,,,,1.2023870658608211
discharge,[2010.       9.       5.      20.      39.      20.328],4,55,34,7348,07348.csv,1.0984641825068853,,,1.162230590598837
charge,[2010.       9.       5.      21.      24.      24.046],4,55,35,7349,07349.csv,,,,1.1914589232621235
discharge,[2010.       9.       6.       0.      25.      33.421],4,55,36,7350,07350.csv,1.0925694103096681,,,1.158984043503891
charge,[2.0100e+03 9.0000e+00 6.0000e+00 1.0000e+00 4.6000e+01 1.7296e+01],4,55,38,7352,07352.csv,,,,1.1880141354035039
discharge,[2010.      9.      6.      5.     23.     13.75],4,55,40,7354,07354.csv,1.109167680712031,,,1.1860960684915893
charge,[2010.      9.      6.      6.      7.     21.89],4,55,41,7355,07355.csv,,,,1.2319318233316405
discharge,[2010.       9.       6.       9.       8.      34.203],4,55,42,7356,07356.csv,1.1075035028905713,,,1.1797204972155648
charge,[2010.       9.       6.       9.      52.      10.703],4,55,43,7357,07357.csv,,,,1.2188232922399436
discharge,[2010.       9.       6.      12.      53.      22.312],4,55,44,7358,07358.csv,1.106751675424531,,,1.1792972468682794
charge,[2010.       9.       6.      13.      37.      22.312],4,55,45,7359,07359.csv,,,,1.1747821228654869
discharge,[2010.       9.       6.      16.      38.      35.375],4,55,46,7360,07360.csv,1.0726694124582825,,,1.1256548156491935
charge,[2010.       9.       6.      17.      22.      56.859],4,55,47,7361,07361.csv,,,,1.1893887511964614
discharge,[2010.      9.      6.     20.     24.     10.25],4,55,48,7362,07362.csv,1.0776844021506693,,,1.1566675176428252
charge,[2010.      9.      6.     21.     44.     11.75],4,55,50,7364,07364.csv,,,,1.1530957273991707
discharge,[2.0100e+03 9.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 5.5593e+01],4,55,52,7366,07366.csv,1.1981714734535907,,,1.2542515930232558
charge,[2010.       9.       9.      17.      25.       2.968],4,55,54,7368,07368.csv,,,,1.2995542015918518
discharge,[2.01e+03 9.00e+00 9.00e+00 2.10e+01 2.00e+00 1.09e-01],4,55,56,7370,07370.csv,1.1625381552680927,,,1.221354871690196
charge,[2010.       9.       9.      21.      48.       7.734],4,55,57,7371,07371.csv,,,,1.2573214576597582
discharge,[2010.       9.      10.       0.      49.      20.093],4,55,58,7372,07372.csv,1.1556827465844224,,,1.217724912579017
charge,[2.0100e+03 9.0000e+00 1.0000e+01 1.0000e+00 3.4000e+01 5.0609e+01],4,55,59,7373,07373.csv,,,,1.2561904956386143
discharge,[2010.       9.      10.       4.      36.       5.546],4,55,60,7374,07374.csv,1.137444098422356,,,1.2286085639040816
charge,[2010.       9.      10.       5.      20.      43.609],4,55,61,7375,07375.csv,,,,1.2652145164571615
discharge,[2010.       9.      10.       8.      21.      56.953],4,55,62,7376,07376.csv,1.1126375352125493,,,1.1982228679988662
charge,[2010.       9.      10.       9.       6.      45.796],4,55,63,7377,07377.csv,,,,1.2317204965980606
discharge,[2010.       9.      10.      12.       7.      58.578],4,55,64,7378,07378.csv,1.098656067845981,,,1.1583381718370065
charge,[2010.       9.      10.      13.      28.      18.093],4,55,66,7380,07380.csv,,,,1.1845244908876371
discharge,[2010.       9.      10.      17.       5.      18.031],4,55,68,7382,07382.csv,1.0985302758884639,,,1.157791688907639
charge,[2010.       9.      10.      17.      49.      42.375],4,55,69,7383,07383.csv,,,,1.1882443074663018
discharge,[2010.       9.      10.      20.      50.      57.921],4,55,70,7384,07384.csv,1.1029370400968537,,,1.16162770561744
charge,[2010.       9.      10.      21.      34.      58.687],4,55,71,7385,07385.csv,,,,1.18995526858147
discharge,[2010.       9.      11.       0.      36.      11.406],4,55,72,7386,07386.csv,1.0949644922735318,,,1.186740616221035
charge,[2.01e+03 9.00e+00 1.10e+01 1.00e+00 1.90e+01 4.25e+01],4,55,73,7387,07387.csv,,,,1.220619001494832
discharge,[2010.       9.      11.       4.      20.      54.625],4,55,74,7388,07388.csv,1.0890679714830998,,,1.1424239384148784
charge,[2010.       9.      11.       5.       4.      36.593],4,55,75,7389,07389.csv,,,,1.1747881089448067
discharge,[2010.       9.      11.       8.       5.      50.875],4,55,76,7390,07390.csv,1.073323391636053,,,1.154519488673343
charge,[2010.      9.     11.      9.     25.     19.39],4,55,78,7392,07392.csv,,,,1.1819637216257428
discharge,[2.0100e+03 9.0000e+00 1.1000e+01 1.3000e+01 2.0000e+00 1.9546e+01],4,55,80,7394,07394.csv,1.095373856745309,,,1.1941919000000003
charge,[2010.       9.      11.      13.      45.      14.468],4,55,81,7395,07395.csv,,,,1.222723865228995
discharge,[2010.       9.      11.      16.      46.      28.437],4,55,82,7396,07396.csv,1.0639517466243125,,,1.1360003392692868
charge,[2010.       9.      11.      17.      29.      53.218],4,55,83,7397,07397.csv,,,,1.1640723803365316
discharge,[2010.       9.      11.      20.      31.      10.015],4,55,84,7398,07398.csv,1.085798072407703,,,1.1666106799690266
charge,[2010.       9.      11.      21.      14.       2.187],4,55,85,7399,07399.csv,,,,1.1993810716081854
discharge,[2010.       9.      12.       0.      15.      17.875],4,55,86,7400,07400.csv,1.0588748965507557,,,1.146741277410181
charge,[2010.       9.      12.       0.      58.      31.296],4,55,87,7401,07401.csv,,,,1.1759680276692932
discharge,[2010.       9.      12.       3.      59.      48.265],4,55,88,7402,07402.csv,1.0813260035191288,,,1.1688319807442444
charge,[2.010e+03 9.000e+00 1.200e+01 5.000e+00 1.800e+01 1.359e+00],4,55,90,7404,07404.csv,,,,1.1878770895532256
discharge,[2010.       9.      12.       8.      55.       6.671],4,55,92,7406,07406.csv,1.061601862588323,,,1.1217494194708522
charge,[2010.       9.      12.       9.      38.       3.171],4,55,93,7407,07407.csv,,,,1.1536493756075346
discharge,[2010.       9.      12.      12.      39.      18.218],4,55,94,7408,07408.csv,1.0593920670581127,,,1.1539497843796713
charge,[2010.       9.      12.      13.      22.      16.859],4,55,95,7409,07409.csv,,,,1.184003015441473
discharge,[2010.       9.      12.      16.      23.      34.703],4,55,96,7410,07410.csv,1.0742513141424725,,,1.1334904831999997
charge,[2010.       9.      12.      17.       6.       9.515],4,55,97,7411,07411.csv,,,,1.1650529284490576
discharge,[2010.       9.      12.      20.       7.      24.765],4,55,98,7412,07412.csv,1.0405614734131499,,,1.125615898623795
charge,[2010.       9.      12.      20.      49.      58.468],4,55,99,7413,07413.csv,,,,1.1457694539328538
discharge,[2010.       9.      12.      23.      51.      17.062],4,55,100,7414,07414.csv,1.0575656535324895,,,1.1589525047224742
charge,[2.0100e+03 9.0000e+00 1.3000e+01 1.0000e+00 9.0000e+00 3.1593e+01],4,55,102,7416,07416.csv,,,,1.184640440589199
discharge,[2010.       9.      14.      12.       6.       5.296],4,55,104,7418,07418.csv,1.0983528970914622,,,1.1821943362524583
charge,[2.01e+03 9.00e+00 1.40e+01 1.30e+01 2.60e+01 3.43e-01],4,55,106,7420,07420.csv,,,,1.2164234732384185
discharge,[2010.       9.      14.      17.       3.       4.921],4,55,108,7422,07422.csv,1.109758993739737,,,1.2368846739661186
charge,[2010.       9.      14.      17.      46.      48.031],4,55,109,7423,07423.csv,,,,1.2652868278102274
discharge,[2010.       9.      14.      20.      48.       6.968],4,55,110,7424,07424.csv,1.0793315779206873,,,1.134365776013072
charge,[2010.       9.      14.      21.      31.      37.328],4,55,111,7425,07425.csv,,,,1.162921662952939
discharge,[2010.       9.      15.       0.      32.      54.453],4,55,112,7426,07426.csv,1.0716159094756148,,,1.174245478205987
charge,[2.010e+03 9.000e+00 1.500e+01 1.000e+00 1.600e+01 6.093e+00],4,55,113,7427,07427.csv,,,,1.2019016173308688
discharge,[2010.       9.      15.       4.      17.      21.781],4,55,114,7428,07428.csv,1.0746464211019797,,,1.1768395000288063
charge,[2010.      9.     15.      5.      0.      4.75],4,55,115,7429,07429.csv,,,,1.082661642459545
discharge,[2010.       9.      17.      15.      17.      48.765],4,55,116,7430,07430.csv,1.08643683065179,,,1.2198104452919898
charge,[2010.       9.      17.      16.      34.      19.843],4,55,118,7432,07432.csv,,,,1.3603790759076229
discharge,[2010.       9.      17.      20.      11.      19.796],4,55,120,7434,07434.csv,1.1340138347387958,,,1.257188517787315
charge,[2010.       9.      17.      20.      55.      26.968],4,55,121,7435,07435.csv,,,,1.3006752688669536
discharge,[2010.      9.     17.     23.     56.     44.39],4,55,122,7436,07436.csv,1.1176964717951587,,,1.2172007557617661
charge,[2010.       9.      18.       0.      40.      13.437],4,55,123,7437,07437.csv,,,,1.2547559477640597
discharge,[2010.       9.      18.       3.      41.      26.687],4,55,124,7438,07438.csv,1.1046468529644289,,,1.2038781810955559
charge,[2010.       9.      18.       4.      24.      22.125],4,55,125,7439,07439.csv,,,,1.2375322319600766
discharge,[2010.      9.     18.      7.     25.     38.64],4,55,126,7440,07440.csv,1.089700148407426,,,1.1894295094768315
charge,[2010.       9.      18.       8.       8.      20.468],4,55,127,7441,07441.csv,,,,1.2241148520158764
discharge,[2010.       9.      18.      11.       9.      35.656],4,55,128,7442,07442.csv,1.075533547538172,,,1.1695615515202702
charge,[2010.       9.      18.      12.      28.       3.796],4,55,130,7444,07444.csv,,,,1.1961334101164482
discharge,[2010.       9.      18.      16.       5.       6.281],4,55,132,7446,07446.csv,1.0609866776144368,,,1.1620668147732935
charge,[2010.       9.      18.      16.      48.       9.078],4,55,133,7447,07447.csv,,,,1.1989313160869
discharge,[2010.       9.      18.      19.      49.      23.328],4,55,134,7448,07448.csv,1.0518218041615568,,,1.1346447448084465
charge,[2010.       9.      18.      20.      32.      11.859],4,55,135,7449,07449.csv,,,,1.1632484467192556
discharge,[2010.       9.      18.      23.      33.      26.125],4,55,136,7450,07450.csv,1.0553857898132757,,,1.1092261003121815
charge,[2010.       9.      19.       0.      15.      53.859],4,55,137,7451,07451.csv,,,,1.131693635289316
discharge,[2010.       9.      19.       3.      17.      11.312],4,55,138,7452,07452.csv,1.0533102333691788,,,1.1482070596769547
charge,[2010.       9.      19.       3.      59.      19.781],4,55,139,7453,07453.csv,,,,1.1812640535575367
discharge,[2010.       9.      19.       7.       0.      37.453],4,55,140,7454,07454.csv,1.0315365260084348,,,1.1085424457021604
charge,[2010.       9.      19.       8.      18.      42.812],4,55,142,7456,07456.csv,,,,1.1324463724973017
discharge,[2010.       9.      19.      11.      55.      48.484],4,55,144,7458,07458.csv,1.0533401053259415,,,1.167248813930818
charge,[2010.       9.      19.      12.      37.      25.421],4,55,145,7459,07459.csv,,,,1.1950542338547048
discharge,[2010.       9.      19.      15.      38.      44.765],4,55,146,7460,07460.csv,1.0317876798810788,,,1.1155287160155765
charge,[2010.       9.      19.      16.      20.      55.593],4,55,147,7461,07461.csv,,,,1.1449803904740365
discharge,[2010.       9.      19.      19.      22.      11.656],4,55,148,7462,07462.csv,1.0354207912157296,,,1.0957723691658767
charge,[2.01e+03 9.00e+00 1.90e+01 2.00e+01 4.00e+00 7.96e-01],4,55,149,7463,07463.csv,,,,1.120948056671627
discharge,[2010.       9.      19.      23.       5.      17.437],4,55,150,7464,07464.csv,1.0322251791310608,,,1.1406920277063493
charge,[2010.       9.      19.      23.      46.      55.921],4,55,151,7465,07465.csv,,,,1.1728093407542834
discharge,[2.0100e+03 9.0000e+00 2.0000e+01 2.0000e+00 4.8000e+01 1.1609e+01],4,55,152,7466,07466.csv,1.011543397303472,,,1.0851763050207337
charge,[2010.       9.      20.       4.       5.      45.906],4,55,154,7468,07468.csv,,,,1.1065027435197234
discharge,[2010.       9.      20.       7.      42.      50.203],4,55,156,7470,07470.csv,1.0413760568150228,,,1.1568501924315624
charge,[2010.       9.      20.       8.      24.      15.015],4,55,157,7471,07471.csv,,,,1.178604526102681
